,POLTITICAL_UNIT,NAME,WGMS_ID,RIVER_BASIN,FREE_POSITION,LOCAL_CODE,LOCAL_PSFG,GEN_LOCATION,SPEC_LOCATION,LATITUDE,LONGITUDE,PRIM_CLASSIFIC,FORM,FRONTAL_CHARS,EXPOS_ACC_AREA,EXPOS_ABL_AREA,PARENT_GLACIER,REMARKS,REGION,SUBREGION,GLIMS_ID,RGI_ID
1102,CH,ROSSES GLACIER DES,5687,,,,,,,46.099701,6.89294,,,,,,,,Central Europe,Alps,G006894E46101N,RGI50-11.02575
1103,CH,COL DU RUAN,5688,,,,,,,46.111401,6.898,,,,,,,,Central Europe,Alps,G006897E46111N,RGI50-11.02561
1104,CH,FONDS GLACIER DES,5689,,,,,,,46.1241,6.91469,,,,,,,,Central Europe,Alps,G006908E46121N,RGI50-11.02536
1105,CH,TOUR SALLIERE GLACIER DE LA-I,5690,,,,,,,46.121498,6.93282,,,,,,,,Central Europe,Alps,G006933E46122N,
1106,CH,FONTANABRAN,5691,,,,,,,46.098999,6.94209,,,,,,,,Central Europe,Alps,G006944E46100N,
1107,CH,SEX BLANCS,5692,,,,,,,46.052898,6.88307,,,,,,,,Central Europe,Alps,G006884E46053N,
1108,CH,BOSSES,5693,,,,,,,46.0933,6.88524,,,,,,,,Central Europe,Alps,G006885E46094N,
1109,CH,TOUR SALLIERE GLACIER DE LA -II,5694,,,,,,,46.1232,6.92634,,,,,,,,Central Europe,Alps,G006928E46124N,RGI50-11.02543
1110,CH,GRAND REVERS,5695,,,,,,,46.131401,6.9392,,,,,,,,Central Europe,Alps,G006938E46130N,
1111,CH,NOIR GLACIER,5696,,,,,,,46.131302,6.92885,,,,,,,,Central Europe,Alps,G006929E46131N,RGI50-11.02519
1112,CH,PLAN CHATEAU,5697,,,,,,,46.142101,6.92487,,,,,,,,Central Europe,Alps,G006924E46142N,RGI50-11.02497
1113,CH,PLAN NEVE,5698,,,,,,,46.1674,6.94017,,,,,,,,Central Europe,Alps,G006937E46167N,RGI50-11.02448
1114,CH,TOUR SALLIERE-E,5699,,,,,,,46.1259,6.9289,,,,,,,,Central Europe,Alps,G006928E46127N,
1115,CH,CREUX CHATEAU,5700,,,,,,,46.1376,6.92879,,,,,,,,Central Europe,Alps,G006930E46137N,RGI50-11.02510
1116,CH,PLAN NEVE (CIME DE L'EST),5701,,,,,,,46.1773,6.95562,,,,,,,,Central Europe,Alps,G006953E46176N,RGI50-11.02439
1117,CH,CHALIN GLACIER DE,5702,,,,,,,46.176399,6.94008,,,,,,,,Central Europe,Alps,G006941E46176N,
1118,CH,LA FORTERESSE,5703,,,,,,,46.171902,6.94142,,,,,,,,Central Europe,Alps,G006941E46172N,RGI50-11.02445
1119,CH,SOI GLACIER DE,5704,,,,,,,46.168201,6.91944,,,,,,,,Central Europe,Alps,G006924E46169N,
1120,CH,ANTEME-E,5705,,,,,,,46.1591,6.90658,,,,,,,,Central Europe,Alps,G006906E46159N,
1121,CH,L'EGLISE-N,5706,,,,,,,46.1394,6.91713,,,,,,,,Central Europe,Alps,G006918E46139N,
1122,CH,L'EGLISE-S,5707,,,,,,,46.133099,6.92107,,,,,,,,Central Europe,Alps,G006921E46133N,RGI50-11.02517
1123,CH,GRANDE PENTE,5708,,,,,,,46.133999,6.91201,,,,,,,,Central Europe,Alps,G006910E46134N,RGI50-11.02516
1124,CH,M. RUAN GLACIER DU (PART OF B95/20N),5709,,,,,,,46.128502,6.90818,,,,,,,,Central Europe,Alps,G006910E46127N,RGI50-11.02525
1125,CH,OTTANS GLACIER DES,5710,,,,,,,46.128399,6.88359,,,,,,,,Central Europe,Alps,G006882E46128N,RGI50-11.02531
1126,CH,PETIT RUAN-I,5711,,,,,,,46.124901,6.89527,,,,,,,,Central Europe,Alps,G006895E46125N,RGI50-11.02541
1127,CH,DENT DU SIGNAL,5712,,,,,,,46.132599,6.82274,,,,,,,,Central Europe,Alps,G006823E46133N,
1128,CH,ANTEME-W,5713,,,,,,,46.158199,6.90141,,,,,,,,Central Europe,Alps,G006901E46159N,
1129,CH,GRAND RUAN-I,5714,,,,,,,46.124901,6.90433,,,,,,,,Central Europe,Alps,G006905E46125N,
1130,CH,GRAND RUAN-II,5715,,,,,,,46.124901,6.90045,,,,,,,,Central Europe,Alps,G006900E46125N,
1131,CH,PETIT RUAN-II,5716,,,,,,,46.124802,6.88881,,,,,,,,Central Europe,Alps,G006888E46125N,
1132,CH,SUSANFE (PART OF B95/20),5717,,,,,,,46.131199,6.89133,,,,,,,,Central Europe,Alps,G006890E46130N,
1133,CH,COMBA MORNAY,5718,,,,,,,46.134499,6.84342,,,,,,,,Central Europe,Alps,G006842E46134N,
1134,CH,SEX VERNAYS-E,5719,,,,,,,46.133598,6.83437,,,,,,,,Central Europe,Alps,G006835E46134N,
1135,CH,SEX VERNAYS-W,5720,,,,,,,46.133499,6.82661,,,,,,,,Central Europe,Alps,G006827E46134N,
1136,CH,LANCHE DES AUX,5721,,,,,,,46.132599,6.81627,,,,,,,,Central Europe,Alps,G006815E46132N,
1137,CH,PIZZO D'ANDOLLA-E-IV,5722,,,,,,,46.103901,8.04645,,,,,,,,Central Europe,Alps,G008046E46103N,RGI50-11.02593
1138,CH,ZWISCHBERGEN,5723,,,,,,,46.106602,8.04002,,,,,,,,Central Europe,Alps,G008039E46106N,RGI50-11.02588
1139,CH,WEISSMIES-SE,5724,,,,,,,46.123798,8.01821,,,,,,,,Central Europe,Alps,G008018E46124N,RGI50-11.02566
1140,CH,TAELLIHORN-SW,5725,,,,,,,46.120098,8.0337,,,,,,,,Central Europe,Alps,G008034E46120N,RGI50-11.02573
1141,CH,TAELLI-E (ZIBELENFLUEHORN) (PART OF C01/12N),5726,,,,,,,46.127201,8.05836,,,,,,,,Central Europe,Alps,G008060E46127N,RGI50-11.02557
1142,CH,TAELLI-W,5727,,,,,,,46.1282,8.04155,,,,,,,,Central Europe,Alps,G008042E46125N,RGI50-11.02555
1143,CH,WEISSMIES,5728,,,,,,,46.126499,8.0273,,,,,,,,Central Europe,Alps,G008029E46127N,RGI50-11.02529
1144,CH,WEISSMIES-NE,5729,,,,,,,46.1283,8.01309,,,,,,,,Central Europe,Alps,G008014E46130N,RGI50-11.02554
1145,CH,LAGGIN,5730,,,,,,,46.139999,8.0145,,,,,,,,Central Europe,Alps,G008013E46143N,RGI50-11.02512
1146,CH,HOLUTRIFT,5731,,,,,,,46.158901,8.01341,,,,,,,,Central Europe,Alps,G008016E46158N,RGI50-11.02488
1147,CH,SIBILUFLUE,5732,,,,,,,46.164299,8.02123,,,,,,,,Central Europe,Alps,G008020E46163N,RGI50-11.02478
1148,CH,BREITS LOIB,5733,,,,,,,46.187698,8.01889,,,,,,,,Central Europe,Alps,G008021E46188N,RGI50-11.02444
1149,CH,SENGGCHUPPA,5734,,,,,,,46.1815,7.99681,,,,,,,,Central Europe,Alps,G007997E46182N,RGI50-11.02449
1150,CH,BOESHORN-NE,5735,,,,,,,46.200401,7.997,,,,,,,,Central Europe,Alps,G007997E46201N,
1151,CH,ALPJER,5736,,,,,,,46.244801,8.10378,,,,,,,,Central Europe,Alps,G008096E46244N,RGI50-11.02385
1152,CH,BASODINO-N,5737,,,,,,,46.424702,8.46635,,,,,,,,Central Europe,Alps,G008466E46419N,RGI50-11.01952
1153,CH,BASODINO-NW,5738,,,,,,,46.4203,8.45976,,,,,,,,Central Europe,Alps,G008459E46421N,
1154,CH,P. DEL ARZO-NW,5739,,,,,,,46.447899,8.48631,,,,,,,,Central Europe,Alps,G008486E46446N,RGI50-11.01889
1155,CH,ANTABIA-W GHIACCIAIO D' (PART OF C14/04),5740,,,,,,,46.4058,8.46599,,,,,,,,Central Europe,Alps,G008466E46406N,RGI50-11.02060
1156,CH,LAVINA DI CROSLINA ('73 COMBINED),5741,,,,,,,46.4324,8.76577,,,,,,,,Central Europe,Alps,G008766E46432N,
1157,CH,CROSLINA PICCOLO GHIACCIAIO DI,5742,,,,,,,46.437401,8.72425,,,,,,,,Central Europe,Alps,G008722E46437N,
1158,CH,P. DEL PREVAT-E,5743,,,,,,,46.4599,8.71827,,,,,,,,Central Europe,Alps,G008715E46460N,
1159,CH,CHUEEBODEN-I,5744,,,,,,,46.503101,8.4509,,,,,,,,Central Europe,Alps,G008450E46503N,RGI50-11.01685
1160,CH,PESCIORA GHIACCIAIO DI,5745,,,,,,,46.523602,8.47604,,,,,,,,Central Europe,Alps,G008476E46519N,
1161,CH,PIZZO ROTONDO GHIACCIAIO DEL-E (PART OF C35/03),5746,,,,,,,46.5102,8.46406,,,,,,,,Central Europe,Alps,G008464E46510N,
1162,CH,P. PREVAT-W ('73 ONLY AREA),5747,,,,,,,46.571602,8.62307,,,,,,,,Central Europe,Alps,G008623E46572N,
1163,CH,P. CENTRALE-S ('73 ONLY AREA),5748,,,,,,,46.573502,8.61659,,,,,,,,Central Europe,Alps,G008617E46573N,
1164,CH,CAMADRA VADREC DI,5749,,,,,,,46.613201,8.90991,,,,,,,,Central Europe,Alps,G008908E46614N,RGI50-11.01323
1165,CH,PIZ MEDEL-SE,5750,,,,,,,46.617699,8.91395,,,,,,,,Central Europe,Alps,G008915E46618N,RGI50-11.01312
1166,CH,PLATTENBERG-NW,5751,,,,,,,46.562302,9.02201,,,,,,,,Central Europe,Alps,G009023E46560N,
1167,CH,SORDA VADRECC DI,5752,,,,,,,46.537998,9.01869,,,,,,,,Central Europe,Alps,,RGI50-11.01523
1168,CH,SCARADRA VADRECC DI,5753,,,,,,,46.5373,9.00563,,,,,,,,Central Europe,Alps,G009007E46538N,
1169,CH,PIZZO DI CASSIMOI-NW,5754,,,,,,,46.531799,9.0146,,,,,,,,Central Europe,Alps,G009015E46532N,
1170,CH,CASLETTO VADRECC DI,5755,,,,,,,46.5056,9.020351,,,,,,,,Central Europe,Alps,,
1171,CH,GIUMELLO GHIACCIAIO DI,5756,,,,,,,46.474998,9.08067,,,,,,,,Central Europe,Alps,,RGI50-11.01815
1172,CH,PIOTTA GHIACCIAIO DI.,5757,,,,,,,46.447899,9.08896,,,,,,,,Central Europe,Alps,,
1173,CH,ALTO GHIACCIAIO DI,5758,,,,,,,46.349098,9.07816,,,,,,,,Central Europe,Alps,G009078E46349N,
1174,CH,BASSO GHIACCIAIO DI,5759,,,,,,,46.3484,9.06775,,,,,,,,Central Europe,Alps,G009069E46347N,
1175,CH,STABI GHIACCIAIO DE,5760,,,,,,,46.473999,9.09106,,,,,,,,Central Europe,Alps,,RGI50-11.01820
1176,CH,ZAPPORTHORN-SW,5761,,,,,,,46.478298,9.10682,,,,,,,,Central Europe,Alps,,RGI50-11.01805
1177,CH,PIZ DE MUCIA (PART OF C53/03),5762,,,,,,,46.4688,9.13648,,,,,,,,Central Europe,Alps,,
1178,CH,MUCIA GHIACCIAIO DE (PART OF C53/03),5763,,,,,,,46.4781,9.11853,,,,,,,,Central Europe,Alps,,RGI50-11.01802
1179,CH,PIZ DUAN-NE,5764,,,,,,,46.3783,9.59,,,,,,,,Central Europe,Alps,,
1180,CH,PIZ DUAN-N,5765,,,,,,,46.376598,9.58473,,,,,,,,Central Europe,Alps,,
1181,CH,PIZ DUAN-NW,5766,,,,,,,46.378502,9.5822,,,,,,,,Central Europe,Alps,,RGI50-11.02180
1182,CH,VAL MURETTO,5767,,,,,,,46.3433,9.72246,,,,,,,,Central Europe,Alps,,
1183,CH,ROSSI VADRET DEI,5768,,,,,,,46.3498,9.71623,,,,,,,,Central Europe,Alps,,
1184,CH,MONTE DEL FORNO,5769,,,,,,,46.338001,9.72093,,,,,,,,Central Europe,Alps,,RGI50-11.02246
1185,CH,SELLA DEL FORNO,5770,,,,,,,46.329102,9.71666,,,,,,,,Central Europe,Alps,G009717E46328N,RGI50-11.02259
1186,CH,PASS DA CASNIL,5771,,,,,,,46.331501,9.68428,,,,,,,,Central Europe,Alps,,RGI50-11.02257
1187,CH,BACUN VADR. DAL,5772,,,,,,,46.3442,9.67961,,,,,,,,Central Europe,Alps,G009681E46344N,RGI50-11.02237
1188,CH,CANTUN VADREC DAL,5773,,,,,,,46.3181,9.67853,,,,,,,,Central Europe,Alps,,RGI50-11.02268
1189,CH,PASS DI CACIADUR,5774,,,,,,,46.325199,9.68532,,,,,,,,Central Europe,Alps,,RGI50-11.02266
1190,CH,CASTEL N VADREC DAL,5775,,,,,,,46.308399,9.66904,,,,,,,,Central Europe,Alps,,RGI50-11.02282
1191,CH,CASTEL SUD VADREC DAL,5776,,,,,,,46.3013,9.66615,,,,,,,,Central Europe,Alps,,RGI50-11.02299
1192,CH,SCIORA DAFORA-N,5777,,,,,,,46.3093,9.62493,,,,,,,,Central Europe,Alps,G009624E46309N,
1193,CH,BONDASCA VADREC DA LA,5778,,,,,,,46.300499,9.61548,,,,,,,,Central Europe,Alps,G009615E46296N,RGI50-11.02293
1194,CH,CENGAL VADREC DAL,5779,,,,,,,46.3027,9.5935,,,,,,,,Central Europe,Alps,G009593E46301N,RGI50-11.02303
1195,CH,TRUBINASCA VADREC DA LA-E,5780,,,,,,,46.301102,9.58045,,,,,,,,Central Europe,Alps,G009580E46300N,
1196,CH,TRUBINASCA VADREC DA LA-W,5781,,,,,,,46.303101,9.57144,,,,,,,,Central Europe,Alps,G009572E46301N,RGI50-11.02304
1197,CH,VARUNA VEDRETTA DI (PART CH),5782,,,,,,,46.347401,9.99815,,,,,,,,Central Europe,Alps,G009996E46345N,RGI50-11.02229
1198,CH,CANTON VADRET DA,5783,,,,,,,46.3563,9.99987,,,,,,,,Central Europe,Alps,G009999E46357N,
1199,CH,SASSAL MASON VADRET DAL,5784,,,,,,,46.392101,10.0107,,,,,,,,Central Europe,Alps,,RGI50-11.02107
1200,CH,CAMBRENA-E (PART OF C93/09),5785,,,,,,,46.394901,10.0056,,,,,,,,Central Europe,Alps,,RGI50-11.02096
1201,CH,ZUORT VADRET DA,5786,,,,,,,46.736999,10.2693,,,,,,,,Central Europe,Alps,G010268E46735N,
1202,CH,PIZ PRUENA-I,5787,,,,,,,46.485298,9.98773,,,,,,,,Central Europe,Alps,,RGI50-11.01761
1203,CH,PIZ PISCHA-NW,5788,,,,,,,46.4818,9.98105,,,,,,,,Central Europe,Alps,,
1204,CH,PIZ PRUENA-II,5789,,,,,,,46.485199,9.99163,,,,,,,,Central Europe,Alps,G009990E46484N,
1205,CH,CLUEX-II,5790,,,,,,,46.492401,9.95157,,,,,,,,Central Europe,Alps,G009952E46493N,
1206,CH,OLIVET,5791,,,,,,,46.517502,9.95405,,,,,,,,Central Europe,Alps,G009955E46519N,
1207,CH,MURAGL VADRET-E,5792,,,,,,,46.497101,9.94267,,,,,,,,Central Europe,Alps,G009942E46497N,RGI50-11.01707
1208,CH,MURAGL-W,5793,,,,,,,46.499901,9.93628,,,,,,,,Central Europe,Alps,G009936E46499N,
1209,CH,ARLAS VADRET D',5794,,,,,,,46.4007,9.98506,,,,,,,,Central Europe,Alps,,RGI50-11.02070
1210,CH,DIAVOLEZZA,5795,,,,,,,46.4128,9.96741,,,,,,,,Central Europe,Alps,,
1211,CH,PRIEVLUS VADRET,5796,,,,,,,46.401501,9.91094,,,,,,,,Central Europe,Alps,,RGI50-11.02065
1212,CH,BOVAL DADAINS VADRET-NE,5797,,,,,,,46.409599,9.9113,,,,,,,,Central Europe,Alps,,RGI50-11.02025
1213,CH,BOVAL DADAINS VADRET-N,5798,,,,,,,46.411499,9.90619,,,,,,,,Central Europe,Alps,,
1214,CH,BOVAL DADOUR VADRET,5799,,,,,,,46.422401,9.90278,,,,,,,,Central Europe,Alps,,RGI50-11.01960
1215,CH,PIZ MORTERATSCH-NE,5800,,,,,,,46.405102,9.9098,,,,,,,,Central Europe,Alps,,RGI50-11.02042
1216,CH,PIZ MORTERATSCH-N,5801,,,,,,,46.4062,9.90334,,,,,,,,Central Europe,Alps,G009903E46406N,RGI50-11.02032
1217,CH,MISAUN VADRETTIN DA-N,5802,,,,,,,46.429699,9.8953,,,,,,,,Central Europe,Alps,,RGI50-11.01938
1218,CH,MISAUN VADRETTIN DA-S,5803,,,,,,,46.4263,9.88994,,,,,,,,Central Europe,Alps,,RGI50-11.01945
1219,CH,MISAUN VADRET DA,5804,,,,,,,46.418999,9.89221,,,,,,,,Central Europe,Alps,,RGI50-11.01968
1220,CH,FLECK NAMENLOS-II,5805,,,,,,,46.377201,9.87082,,,,,,,,Central Europe,Alps,,RGI50-11.02175
1221,CH,CHAPUETSCHIN VADRET DAL,5806,,,,,,,46.380901,9.82287,,,,,,,,Central Europe,Alps,,RGI50-11.02154
1222,CH,PIZ DA LEJ ALV,5807,,,,,,,46.386398,9.81791,,,,,,,,Central Europe,Alps,,RGI50-11.02140
1223,CH,FUORCLA DA LEJ SGRISCHUS,5808,,,,,,,46.4016,9.819879,,,,,,,,Central Europe,Alps,,RGI50-11.02071
1224,CH,ALP OTA VADRET DA L',5809,,,,,,,46.4132,9.82819,,,,,,,,Central Europe,Alps,,RGI50-11.02001
1225,CH,CORVATSCH-N (PART OF E23/18),5810,,,,,,,46.422199,9.82469,,,,,,,,Central Europe,Alps,G009825E46422N,RGI50-11.01962
1226,CH,CORVATSCH-S (PART OF E23/18),5811,,,,,,,46.416802,9.82445,,,,,,,,Central Europe,Alps,,RGI50-11.01962
1227,CH,ROSATSCH VADRET DA,5812,,,,,,,46.4613,9.84985,,,,,,,,Central Europe,Alps,G009851E46461N,RGI50-11.01847
1228,CH,MURTEL VADRET DAL,5813,,,,,,,46.413502,9.81389,,,,,,,,Central Europe,Alps,G009814E46414N,
1229,CH,PLAUN DA LAS FURTSCHELLAS,5814,,,,,,,46.403599,9.81346,,,,,,,,Central Europe,Alps,,RGI50-11.02059
1230,CH,CHAPUETSCHIN VADRETTIN DAL,5815,,,,,,,46.377399,9.81621,,,,,,,,Central Europe,Alps,G009816E46378N,RGI50-11.02164
1231,CH,TREMOGGIA VADRET DAL,5816,,,,,,,46.359402,9.81672,,,,,,,,Central Europe,Alps,,RGI50-11.02195
1232,CH,FEX VADRET DA,5817,,,,,,,46.349098,9.79548,,,,,,,,Central Europe,Alps,,RGI50-11.02223
1233,CH,GUEZ VADRET DAL,5818,,,,,,,46.355701,9.77757,,,,,,,,Central Europe,Alps,,RGI50-11.02208
1234,CH,FEDOZ VADREC DA,5819,,,,,,,46.3451,9.76931,,,,,,,,Central Europe,Alps,,RGI50-11.02222
1235,CH,FEDOZ-W,5820,,,,,,,46.349098,9.75129,,,,,,,,Central Europe,Alps,,RGI50-11.02226
1236,CH,PIZZO DEL MURETTO-NE,5821,,,,,,,46.352798,9.74625,,,,,,,,Central Europe,Alps,,RGI50-11.02221
1237,CH,PIZ FEDOZ-SE,5822,,,,,,,46.3582,9.74388,,,,,,,,Central Europe,Alps,,RGI50-11.02212
1238,CH,LAGREV VADRET,5823,,,,,,,46.4538,9.73362,,,,,,,,Central Europe,Alps,,
1239,CH,GUEGLIA VADRET-S,5824,,,,,,,46.492802,9.76264,,,,,,,,Central Europe,Alps,,RGI50-11.01732
1240,CH,PIZ OT VADRET DAL,5825,,,,,,,46.5476,9.81456,,,,,,,,Central Europe,Alps,,
1241,CH,PALUED MARSCHA VADRET,5826,,,,,,,46.535198,9.80358,,,,,,,,Central Europe,Alps,G009798E46532N,
1242,CH,GIAVIOEL VADRET DAL,5827,,,,,,,46.5163,9.75974,,,,,,,,Central Europe,Alps,,
1243,CH,PIZ BEVER,5828,,,,,,,46.523399,9.76265,,,,,,,,Central Europe,Alps,G009762E46522N,
1244,CH,BEVER PITSCHEN,5829,,,,,,,46.526199,9.75756,,,,,,,,Central Europe,Alps,G009758E46525N,
1245,CH,TRAUNTER OVAS-W (PART OF E35/12),5830,,,,,,,46.510601,9.72821,,,,,,,,Central Europe,Alps,,
1246,CH,AGNEL VADRET D',5831,,,,,,,46.514599,9.71143,,,,,,,,Central Europe,Alps,,RGI50-11.01603
1247,CH,PIZ CALDERAS,5832,,,,,,,46.533699,9.69919,,,,,,,,Central Europe,Alps,,RGI50-11.01546
1248,CH,ERR VADRET D',5833,,,,,,,46.538101,9.70329,,,,,,,,Central Europe,Alps,,RGI50-11.01516
1249,CH,PIZ LAVINER,5834,,,,,,,46.550098,9.73249,,,,,,,,Central Europe,Alps,,RGI50-11.01494
1250,CH,TRAUNTER OVAS VADRET DA (PART OF E35/12),5835,,,,,,,46.507599,9.74633,,,,,,,,Central Europe,Alps,,RGI50-11.01647
1251,CH,LAVINER VADRET (PART OF E35/23),5836,,,,,,,46.542301,9.72042,,,,,,,,Central Europe,Alps,,
1252,CH,PISCHA VADRET,5837,,,,,,,46.615601,9.87241,,,,,,,,Central Europe,Alps,G009872E46617N,
1253,CH,ES-CHA VADRET D',5838,,,,,,,46.618,9.88819,,,,,,,,Central Europe,Alps,G009883E46617N,
1254,CH,VILUOCH VADRET-E,5839,,,,,,,46.625599,9.91074,,,,,,,,Central Europe,Alps,,RGI50-11.01285
1255,CH,VILUOCH-W,5840,,,,,,,46.631199,9.89924,,,,,,,,Central Europe,Alps,,RGI50-11.01274
1256,CH,SCALETTAPASS-E,5841,,,,,,,46.6926,9.93605,,,,,,,,Central Europe,Alps,,RGI50-11.01182
1257,CH,VALLORGIA VADRET,5842,,,,,,,46.689602,9.94899,,,,,,,,Central Europe,Alps,,RGI50-11.01181
1258,CH,PUNTOTA VADRET DA-II,5843,,,,,,,46.6865,9.96715,,,,,,,,Central Europe,Alps,,RGI50-11.01200
1259,CH,PUNTOTA-VADRET DA-III,5844,,,,,,,46.687199,9.97634,,,,,,,,Central Europe,Alps,G009977E46689N,
1260,CH,SARSURA VADRET DA-E (T OF E44/04),5845,,,,,,,46.6926,10.0145,,,,,,,,Central Europe,Alps,,RGI50-11.01180
1261,CH,SARSURA VADRET DA (PART OF E44/04),5846,,,,,,,46.6973,10.0069,,,,,,,,Central Europe,Alps,,RGI50-11.01165
1262,CH,GLETSCHTAELI,5847,,,,,,,46.7066,9.99426,,,,,,,,Central Europe,Alps,,
1263,CH,GRIALETSCH VADRET DA,5848,,,,,,,46.6954,9.97149,,,,,,,,Central Europe,Alps,,RGI50-11.01173
1264,CH,CCHILBIRITZEN,5849,,,,,,,46.701,9.95999,,,,,,,,Central Europe,Alps,G009960E46700N,RGI50-11.01169
1265,CH,RADOENT VADRET DA,5850,,,,,,,46.724499,9.95716,,,,,,,,Central Europe,Alps,,
1266,CH,SCHWARZHORN GR,5851,,,,,,,46.739201,9.94344,,,,,,,,Central Europe,Alps,G009942E46739N,
1267,CH,CHAMPATSCH-N,5852,,,,,,,46.763302,9.99172,,,,,,,,Central Europe,Alps,,RGI50-11.01079
1268,CH,JOERIFLESS-S,5853,,,,,,,46.766201,9.98399,,,,,,,,Central Europe,Alps,G009984E46766N,
1269,CH,SAGLIAINS VADRET,5854,,,,,,,46.810299,10.0621,,,,,,,,Central Europe,Alps,G010062E46811N,RGI50-11.00936
1270,CH,MUNTANELLAS,5855,,,,,,,46.803799,10.0723,,,,,,,,Central Europe,Alps,G010071E46804N,RGI50-11.00956
1271,CH,MAISAS VADRET DA LAS,5856,,,,,,,46.8307,10.0762,,,,,,,,Central Europe,Alps,,RGI50-11.00880
1272,CH,ANSCHATSCHA,5857,,,,,,,46.812599,10.1199,,,,,,,,Central Europe,Alps,G010120E46812N,
1273,CH,PLAN RAI,5858,,,,,,,46.834499,10.1066,,,,,,,,Central Europe,Alps,,RGI50-11.00868
1274,CH,VERMUNT VADRET-E (PART OF E51/04),5859,,,,,,,46.845501,10.1347,,,,,,,,Central Europe,Alps,G010136E46846N,RGI50-11.00842
1275,CH,TUOI VADRET,5860,,,,,,,46.8479,10.1492,,,,,,,,Central Europe,Alps,G010149E46849N,RGI50-11.00829
1276,CH,VERMUNT VADRET-W (PART OF E51/04),5861,,,,,,,46.846699,10.1242,,,,,,,,Central Europe,Alps,G010125E46847N,RGI50-11.00838
1277,CH,FUORCLA D'UREZZAS,5862,,,,,,,46.8484,10.1663,,,,,,,,Central Europe,Alps,G010162E46849N,RGI50-11.00781
1278,CH,UREZZAS VADRET D',5863,,,,,,,46.8508,10.1795,,,,,,,,Central Europe,Alps,G010181E46853N,RGI50-11.00809
1279,CH,CHALAUS VADRET DA,5864,,,,,,,46.8577,10.1891,,,,,,,,Central Europe,Alps,G010189E46860N,RGI50-11.00793
1280,CH,FUTSCHOEL VADRET,5865,,,,,,,46.863602,10.2064,,,,,,,,Central Europe,Alps,G010207E46864N,RGI50-11.00790
1281,CH,TASNA VADRET DA-E,5866,,,,,,,46.8615,10.2575,,,,,,,,Central Europe,Alps,G010256E46863N,RGI50-11.00785
1282,CH,FENGA VADRET DA-S-II (PART OF E73/07N),5867,,,,,,,46.8736,10.239801,,,,,,,,Central Europe,Alps,G010239E46874N,RGI50-11.00765
1283,CH,FENGA VADRET DA-N-II (PART OF E73/04),5868,,,,,,,46.895302,10.2343,,,,,,,,Central Europe,Alps,G010233E46896N,RGI50-11.00723
